fecha,ventas,cluster,ventas,lag_1,lag_7,roll7,Month,Weekday
2017-11-28,71.28999999999999,1,71.28999999999999,59.935,45.41,57.88185714285714,11,2
2017-11-29,60.437,1,60.437,71.28999999999999,55.1,61.579,11,3
2017-11-30,54.066,1,54.066,60.437,72.62,62.34142857142857,11,4
2017-12-01,54.39,1,54.39,54.066,59.456,59.69085714285715,12,5
2017-12-02,47.5,1,47.5,54.39,52.006,58.96714285714285,12,6
2017-12-03,58.753,1,58.753,47.5,60.646,58.32342857142857,12,7
2017-12-04,41.963,1,41.963,58.753,59.935,58.053,12,1
2017-12-05,36.995000000000005,1,36.995000000000005,41.963,71.28999999999999,55.485571428571426,12,2
2017-12-06,58.696,1,58.696,36.995000000000005,60.437,50.58628571428572,12,3
2017-12-07,52.01,1,52.01,58.696,54.066,50.33757142857143,12,4
2017-12-08,70.54,1,70.54,52.01,54.39,50.04385714285714,12,5
2017-12-09,72.17,1,72.17,70.54,47.5,52.351,12,6
2017-12-10,87.80199999999999,0,87.80199999999999,72.17,58.753,55.87528571428572,12,7
2017-12-11,70.9,1,70.9,87.80199999999999,41.963,60.02514285714286,12,1
2017-12-12,74.396,1,74.396,70.9,36.995000000000005,64.159,12,2
2017-12-13,48.64,1,48.64,74.396,58.696,69.502,12,3
2017-12-14,47.0,1,47.0,48.64,52.01,68.06542857142857,12,4
2017-12-15,47.69,1,47.69,47.0,70.54,67.34971428571428,12,5
2017-12-16,66.6,1,66.6,47.69,72.17,64.08542857142858,12,6
2017-12-17,77.43,0,77.43,66.6,87.80199999999999,63.28971428571429,12,7
2017-12-18,57.93,0,57.93,77.43,70.9,61.80799999999999,12,1
2017-12-19,0.0,1,0.0,57.93,74.396,59.95514285714285,12,2
2017-12-20,51.596,1,51.596,0.0,48.64,49.32714285714285,12,3
2017-12-21,43.08,1,43.08,51.596,47.0,49.74942857142857,12,4
2017-12-22,51.859,1,51.859,43.08,47.69,49.18942857142857,12,5
2017-12-23,52.905,1,52.905,51.859,66.6,49.785000000000004,12,6
2017-12-24,55.32000000000001,1,55.32000000000001,52.905,77.43,47.82857142857142,12,7
2017-12-25,33.25,1,33.25,55.32000000000001,57.93,44.67000000000001,12,1
2017-12-26,88.06,1,88.06,33.25,0.0,41.144285714285715,12,2
2017-12-27,61.664,1,61.664,88.06,51.596,53.72428571428571,12,3
2017-12-28,91.242,1,91.242,61.664,43.08,55.162571428571425,12,4
2017-12-29,85.306,0,85.306,91.242,51.859,62.042857142857144,12,5
2017-12-30,92.043,0,92.043,85.306,52.905,66.821,12,6
2017-12-31,109.373,0,109.373,92.043,55.32000000000001,72.41214285714285,12,7
2018-01-01,0.0,1,0.0,109.373,33.25,80.134,1,1
2018-01-02,53.58,1,53.58,0.0,88.06,75.384,1,2
2018-01-03,81.06700000000001,0,81.06700000000001,53.58,61.664,70.45828571428572,1,3
2018-01-04,59.29900000000001,0,59.29900000000001,81.06700000000001,91.242,73.23014285714285,1,4
2018-01-05,80.825,0,80.825,59.29900000000001,85.306,68.66685714285714,1,5
2018-01-06,98.52,0,98.52,80.825,92.043,68.02671428571429,1,6
2018-01-07,0.0,0,0.0,98.52,109.373,68.95200000000001,1,7
2018-01-08,48.66,1,48.66,0.0,0.0,53.32728571428572,1,1
2018-01-09,72.254,1,72.254,48.66,53.58,60.27871428571429,1,2
2018-01-10,87.236,0,87.236,72.254,81.06700000000001,62.94642857142857,1,3
2018-01-11,63.43,0,63.43,87.236,59.29900000000001,63.827714285714286,1,4
2018-01-12,72.99000000000001,0,72.99000000000001,63.43,80.825,64.41785714285714,1,5
2018-01-13,57.195,0,57.195,72.99000000000001,98.52,63.298571428571435,1,6
2018-01-14,54.685,1,54.685,57.195,0.0,57.394999999999996,1,7
2018-01-15,65.09,1,65.09,54.685,48.66,65.20714285714286,1,1
2018-01-16,40.01,0,40.01,65.09,72.254,67.55428571428571,1,2
2018-01-17,96.72,0,96.72,40.01,87.236,62.948,1,3
2018-01-18,82.456,0,82.456,96.72,63.43,64.30285714285715,1,4
2018-01-19,51.258,0,51.258,82.456,72.99000000000001,67.02085714285714,1,5
2018-01-20,51.98,1,51.98,51.258,57.195,63.91628571428571,1,6
2018-01-21,53.56,1,53.56,51.98,54.685,63.171285714285716,1,7
2018-01-22,56.396,1,56.396,53.56,65.09,63.01057142857143,1,1
2018-01-23,55.266,1,55.266,56.396,40.01,61.76857142857143,1,2
2018-01-24,68.0,0,68.0,55.266,96.72,63.94799999999999,1,3
2018-01-25,74.792,0,74.792,68.0,82.456,59.845142857142854,1,4
2018-01-26,90.623,0,90.623,74.792,51.258,58.75028571428571,1,5
2018-01-27,80.57,0,80.57,90.623,51.98,64.37385714285715,1,6
2018-01-28,87.5,0,87.5,80.57,53.56,68.45814285714286,1,7
2018-01-29,76.843,0,76.843,87.5,56.396,73.30671428571428,1,1
2018-01-30,66.09,0,66.09,76.843,55.266,76.2277142857143,1,2
2018-01-31,58.806,0,58.806,66.09,68.0,77.774,1,3
2018-02-01,62.17,0,62.17,58.806,74.792,76.46057142857144,2,4
2018-02-02,82.32000000000001,0,82.32000000000001,62.17,90.623,74.65742857142857,2,5
2018-02-03,100.86,0,100.86,82.32000000000001,80.57,73.47128571428571,2,6
2018-02-04,81.656,0,81.656,100.86,87.5,76.36985714285713,2,7
2018-02-05,91.056,0,91.056,81.656,76.843,75.535,2,1
2018-02-06,78.56,0,78.56,91.056,66.09,77.56542857142858,2,2
2018-02-07,91.972,0,91.972,78.56,58.806,79.34685714285715,2,3
2018-02-08,65.92,0,65.92,91.972,62.17,84.08485714285715,2,4
2018-02-09,85.94,0,85.94,65.92,82.32000000000001,84.62057142857142,2,5
2018-02-10,103.141,0,103.141,85.94,100.86,85.1377142857143,2,6
2018-02-11,106.776,0,106.776,103.141,81.656,85.46357142857143,2,7
2018-02-12,76.06899999999999,0,76.06899999999999,106.776,91.056,89.05214285714284,2,1
2018-02-13,59.833,0,59.833,76.06899999999999,78.56,86.91114285714286,2,2
2018-02-14,88.72999999999999,0,88.72999999999999,59.833,91.972,84.23585714285714,2,3
2018-02-15,99.895,0,99.895,88.72999999999999,65.92,83.77271428571429,2,4
2018-02-16,92.217,0,92.217,99.895,85.94,88.62628571428571,2,5
2018-02-17,71.37,0,71.37,92.217,103.141,89.523,2,6
2018-02-18,71.276,0,71.276,71.37,106.776,84.98428571428572,2,7
2018-02-19,53.04,0,53.04,71.276,76.06899999999999,79.91285714285713,2,1
2018-02-20,51.866,0,51.866,53.04,59.833,76.623,2,2
2018-02-21,57.25,0,57.25,51.866,88.72999999999999,75.48485714285714,2,3
2018-02-22,70.48,0,70.48,57.25,99.895,70.98771428571429,2,4
2018-02-23,62.009,0,62.009,70.48,92.217,66.78557142857143,2,5
2018-02-24,85.18,0,85.18,62.009,71.37,62.470142857142854,2,6
2018-02-25,66.47999999999999,0,66.47999999999999,85.18,71.276,64.443,2,7
2018-02-26,67.26,0,67.26,66.47999999999999,53.04,63.75785714285714,2,1
2018-02-27,74.08,0,74.08,67.26,51.866,65.78928571428571,2,2
2018-02-28,77.092,0,77.092,74.08,57.25,68.96271428571428,2,3
2018-03-01,74.483,0,74.483,77.092,70.48,71.79728571428572,3,4
2018-03-02,104.4,0,104.4,74.483,62.009,72.36914285714286,3,5
2018-03-03,85.69999999999999,0,85.69999999999999,104.4,85.18,78.425,3,6
2018-03-04,60.336,0,60.336,85.69999999999999,66.47999999999999,78.49928571428572,3,7
2018-03-05,64.75999999999999,0,64.75999999999999,60.336,67.26,77.62157142857143,3,1
2018-03-06,76.88,0,76.88,64.75999999999999,74.08,77.26442857142857,3,2
2018-03-07,78.77000000000001,0,78.77000000000001,76.88,77.092,77.66442857142856,3,3
2018-03-08,47.899,0,47.899,78.77000000000001,74.483,77.90414285714284,3,4
2018-03-09,75.71000000000001,0,75.71000000000001,47.899,104.4,74.10642857142857,3,5
2018-03-10,72.809,0,72.809,75.71000000000001,85.69999999999999,70.00785714285715,3,6
2018-03-11,99.8,0,99.8,72.809,60.336,68.16628571428572,3,7
2018-03-12,68.545,0,68.545,99.8,64.75999999999999,73.804,3,1
2018-03-13,71.46600000000001,0,71.46600000000001,68.545,76.88,74.34471428571429,3,2
2018-03-14,63.68,0,63.68,71.46600000000001,78.77000000000001,73.57128571428572,3,3
2018-03-15,52.372,1,52.372,63.68,47.899,71.41557142857143,3,4
2018-03-16,46.396,0,46.396,52.372,75.71000000000001,72.05457142857144,3,5
2018-03-17,93.8,0,93.8,46.396,72.809,67.86685714285714,3,6
2018-03-18,48.059,0,48.059,93.8,99.8,70.86557142857143,3,7
2018-03-19,56.94,1,56.94,48.059,68.545,63.474000000000004,3,1
2018-03-20,90.94,0,90.94,56.94,71.46600000000001,61.81614285714286,3,2
2018-03-21,46.0,0,46.0,90.94,63.68,64.59814285714286,3,3
2018-03-22,37.82,1,37.82,46.0,52.372,62.072428571428574,3,4
2018-03-23,77.04599999999999,1,77.04599999999999,37.82,46.396,59.99357142857143,3,5
2018-03-24,64.34,0,64.34,77.04599999999999,93.8,64.37214285714285,3,6
2018-03-25,71.172,1,71.172,64.34,48.059,60.16357142857142,3,7
2018-03-26,69.76,0,69.76,71.172,56.94,63.46542857142857,3,1
2018-03-27,62.77,0,62.77,69.76,90.94,65.29685714285714,3,2
2018-03-28,52.584,1,52.584,62.77,46.0,61.27257142857143,3,3
2018-03-29,55.83,1,55.83,52.584,37.82,62.21314285714286,3,4
2018-03-30,106.79,0,106.79,55.83,77.04599999999999,64.786,3,5
2018-03-31,78.99000000000001,0,78.99000000000001,106.79,64.34,69.03514285714286,3,6
2018-04-01,94.17,0,94.17,78.99000000000001,71.172,71.128,4,7
2018-04-02,97.356,0,97.356,94.17,69.76,74.41342857142857,4,1
2018-04-03,68.029,0,68.029,97.356,62.77,78.35571428571428,4,2
2018-04-04,61.21,0,61.21,68.029,52.584,79.107,4,3
2018-04-05,90.4,0,90.4,61.21,55.83,80.33928571428571,4,4
2018-04-06,85.395,0,85.395,90.4,106.79,85.27785714285713,4,5
2018-04-07,78.686,0,78.686,85.395,78.99000000000001,82.22142857142858,4,6
2018-04-08,0.0,0,0.0,78.686,94.17,82.178,4,7
2018-04-09,61.0,1,61.0,0.0,97.356,68.72514285714286,4,1
2018-04-10,83.36699999999999,0,83.36699999999999,61.0,68.029,63.53142857142858,4,2
2018-04-11,65.68,0,65.68,83.36699999999999,61.21,65.72257142857143,4,3
2018-04-12,50.159,0,50.159,65.68,90.4,66.36114285714285,4,4
2018-04-13,73.533,0,73.533,50.159,85.395,60.612428571428566,4,5
2018-04-14,54.68,0,54.68,73.533,78.686,58.917857142857144,4,6
2018-04-15,44.419,1,44.419,54.68,0.0,55.48842857142857,4,7
2018-04-16,64.77,1,64.77,44.419,61.0,61.833999999999996,4,1
2018-04-17,42.896,0,42.896,64.77,83.36699999999999,62.37257142857142,4,2
2018-04-18,47.04,1,47.04,42.896,65.68,56.591,4,3
2018-04-19,54.045,1,54.045,47.04,50.159,53.92814285714286,4,4
2018-04-20,49.506,1,49.506,54.045,73.533,54.48328571428572,4,5
2018-04-21,66.539,1,66.539,49.506,54.68,51.05085714285714,4,6
2018-04-22,70.59,1,70.59,66.539,44.419,52.745000000000005,4,7
2018-04-23,42.255,1,42.255,70.59,64.77,56.48371428571429,4,1
2018-04-24,58.462,1,58.462,42.255,42.896,53.26728571428571,4,2
2018-04-25,88.76,1,88.76,58.462,47.04,55.491,4,3
2018-04-26,46.429,1,46.429,88.76,54.045,61.45100000000001,4,4
2018-04-27,78.209,1,78.209,46.429,49.506,60.363,4,5
2018-04-28,65.63,0,65.63,78.209,66.539,64.46342857142858,4,6
2018-04-29,62.73,0,62.73,65.63,70.59,64.33357142857143,4,7
2018-04-30,48.785,1,48.785,62.73,42.255,63.21071428571429,4,1
2018-05-01,18.54,1,18.54,48.785,58.462,64.14357142857143,5,2
2018-05-02,68.726,1,68.726,18.54,88.76,58.440428571428576,5,3
2018-05-03,69.37100000000001,1,69.37100000000001,68.726,46.429,55.57842857142857,5,4
2018-05-04,36.18,1,36.18,69.37100000000001,78.209,58.85585714285714,5,5
2018-05-05,57.34,1,57.34,36.18,65.63,52.85171428571429,5,6
2018-05-06,57.95,1,57.95,57.34,62.73,51.66742857142857,5,7
2018-05-07,54.693,1,54.693,57.95,48.785,50.98457142857143,5,1
2018-05-08,58.34,1,58.34,54.693,18.54,51.82857142857143,5,2
2018-05-09,60.07,1,60.07,58.34,68.726,57.51428571428572,5,3
2018-05-10,77.82,0,77.82,60.07,69.37100000000001,56.27771428571429,5,4
2018-05-11,50.67,1,50.67,77.82,36.18,57.48471428571429,5,5
2018-05-12,66.14,1,66.14,50.67,57.34,59.55471428571429,5,6
2018-05-13,48.319,1,48.319,66.14,57.95,60.81185714285714,5,7
2018-05-14,78.539,1,78.539,48.319,54.693,59.436,5,1
2018-05-15,43.67,1,43.67,78.539,58.34,62.84257142857143,5,2
2018-05-16,41.24,1,41.24,43.67,60.07,60.74685714285714,5,3
2018-05-17,40.28,1,40.28,41.24,77.82,58.05685714285714,5,4
2018-05-18,55.136,1,55.136,40.28,50.67,52.694,5,5
2018-05-19,41.301,1,41.301,55.136,66.14,53.331999999999994,5,6
2018-05-20,78.00999999999999,1,78.00999999999999,41.301,48.319,49.78357142857143,5,7
2018-05-21,65.509,0,65.509,78.00999999999999,78.539,54.02514285714286,5,1
2018-05-22,36.062,1,36.062,65.509,43.67,52.16371428571428,5,2
2018-05-23,30.16,1,30.16,36.062,41.24,51.07685714285714,5,3
2018-05-24,47.19,1,47.19,30.16,40.28,49.49400000000001,5,4
2018-05-25,35.06,1,35.06,47.19,55.136,50.481142857142856,5,5
2018-05-26,44.351,1,44.351,35.06,41.301,47.613142857142854,5,6
2018-05-27,83.11,1,83.11,44.351,78.00999999999999,48.04885714285714,5,7
2018-05-28,50.81,1,50.81,83.11,65.509,48.77742857142857,5,1
2018-05-29,54.583,1,54.583,50.81,36.062,46.67757142857142,5,2
2018-05-30,57.41,1,57.41,54.583,30.16,49.32342857142857,5,3
2018-05-31,43.55,1,43.55,57.41,47.19,53.21628571428572,5,4
2018-06-01,64.50999999999999,1,64.50999999999999,43.55,35.06,52.69628571428571,6,5
2018-06-02,66.086,1,66.086,64.50999999999999,44.351,56.90342857142856,6,6
2018-06-03,42.146,1,42.146,66.086,83.11,60.00842857142857,6,7
2018-06-04,46.33,1,46.33,42.146,50.81,54.15642857142857,6,1
2018-06-05,45.05,1,45.05,46.33,54.583,53.51642857142856,6,2
2018-06-06,46.74,1,46.74,45.05,57.41,52.15457142857143,6,3
2018-06-07,49.778,1,49.778,46.74,43.55,50.63028571428572,6,4
2018-06-08,28.73,1,28.73,49.778,64.50999999999999,51.519999999999996,6,5
2018-06-09,54.462,1,54.462,28.73,66.086,46.40857142857143,6,6
2018-06-10,55.553,1,55.553,54.462,42.146,44.748,6,7
2018-06-11,59.43,1,59.43,55.553,46.33,46.66328571428571,6,1
2018-06-12,40.426,1,40.426,59.43,45.05,48.53471428571429,6,2
2018-06-13,42.78,1,42.78,40.426,46.74,47.87414285714285,6,3
2018-06-14,37.0,1,37.0,42.78,49.778,47.30842857142857,6,4
2018-06-15,32.498999999999995,1,32.498999999999995,37.0,28.73,45.483000000000004,6,5
2018-06-16,38.723,1,38.723,32.498999999999995,54.462,46.021428571428565,6,6
2018-06-17,60.426,1,60.426,38.723,55.553,43.773,6,7
2018-06-18,32.93,1,32.93,60.426,59.43,44.469142857142856,6,1
2018-06-19,50.34,1,50.34,32.93,40.426,40.68342857142857,6,2
2018-06-20,50.35,1,50.35,50.34,42.78,42.099714285714285,6,3
2018-06-21,66.763,1,66.763,50.35,37.0,43.18114285714285,6,4
2018-06-22,40.749,1,40.749,66.763,32.498999999999995,47.433,6,5
2018-06-23,38.673,1,38.673,40.749,38.723,48.61157142857144,6,6
2018-06-24,50.416,1,50.416,38.673,60.426,48.60442857142858,6,7
2018-06-25,59.491,1,59.491,50.416,32.93,47.17442857142858,6,1
2018-06-26,53.4,1,53.4,59.491,50.34,50.968857142857146,6,2
2018-06-27,33.396,1,33.396,53.4,50.35,51.406,6,3
2018-06-28,39.192,1,39.192,33.396,66.763,48.984,6,4
2018-06-29,28.0,1,28.0,39.192,40.749,45.04528571428572,6,5
2018-06-30,59.98,1,59.98,28.0,38.673,43.224,6,6
2018-07-01,49.693,1,49.693,59.98,50.416,46.267857142857146,7,7
2018-07-02,65.26,1,65.26,49.693,59.491,46.16457142857143,7,1
2018-07-03,43.27,1,43.27,65.26,53.4,46.98871428571429,7,2
2018-07-04,58.58,1,58.58,43.27,33.396,45.54157142857143,7,3
2018-07-05,39.089,1,39.089,58.58,39.192,49.13928571428572,7,4
2018-07-06,49.91,1,49.91,39.089,28.0,49.12457142857143,7,5
2018-07-07,60.35,1,60.35,49.91,59.98,52.254571428571424,7,6
2018-07-08,61.541,1,61.541,60.35,49.693,52.30742857142858,7,7
2018-07-09,58.33,1,58.33,61.541,65.26,54.0,7,1
2018-07-10,67.36,1,67.36,58.33,43.27,53.01,7,2
2018-07-11,66.763,1,66.763,67.36,58.58,56.45142857142857,7,3
2018-07-12,56.34,1,56.34,66.763,39.089,57.62042857142857,7,4
2018-07-13,37.16,1,37.16,56.34,49.91,60.08485714285714,7,5
2018-07-14,38.6,1,38.6,37.16,60.35,58.26342857142857,7,6
2018-07-15,57.92,1,57.92,38.6,61.541,55.156285714285715,7,7
2018-07-16,48.353,1,48.353,57.92,58.33,54.639,7,1
2018-07-17,56.39,1,56.39,48.353,67.36,53.21371428571428,7,2
2018-07-18,55.337,1,55.337,56.39,66.763,51.64657142857143,7,3
2018-07-19,47.84,1,47.84,55.337,56.34,50.01428571428572,7,4
2018-07-20,61.377,1,61.377,47.84,37.16,48.800000000000004,7,5
2018-07-21,44.32,1,44.32,61.377,38.6,52.25957142857143,7,6
2018-07-22,54.0,1,54.0,44.32,57.92,53.07671428571429,7,7
2018-07-23,45.943,1,45.943,54.0,48.353,52.51671428571428,7,1
2018-07-24,46.68,1,46.68,45.943,56.39,52.172428571428576,7,2
2018-07-25,34.68,1,34.68,46.68,55.337,50.78528571428571,7,3
2018-07-26,44.157,1,44.157,34.68,47.84,47.83428571428572,7,4
2018-07-27,46.08,1,46.08,44.157,61.377,47.308142857142855,7,5
2018-07-28,47.51,1,47.51,46.08,44.32,45.12285714285714,7,6
2018-07-29,29.95,1,29.95,47.51,54.0,45.57857142857142,7,7
2018-07-30,55.63,1,55.63,29.95,45.943,42.14285714285713,7,1
2018-07-31,35.066,1,35.066,55.63,46.68,43.526714285714284,7,2
2018-08-01,36.34,1,36.34,35.066,34.68,41.867571428571424,8,3
2018-08-02,30.0,1,30.0,36.34,44.157,42.104714285714294,8,4
2018-08-03,39.68,1,39.68,30.0,46.08,40.08228571428572,8,5
2018-08-04,40.870000000000005,1,40.870000000000005,39.68,47.51,39.168,8,6
2018-08-05,38.29,1,38.29,40.870000000000005,29.95,38.21942857142857,8,7
2018-08-06,52.883,1,52.883,38.29,55.63,39.41085714285714,8,1
2018-08-07,40.0,1,40.0,52.883,35.066,39.01842857142857,8,2
2018-08-08,34.123000000000005,1,34.123000000000005,40.0,36.34,39.723285714285716,8,3
2018-08-09,51.136,1,51.136,34.123000000000005,30.0,39.40657142857143,8,4
2018-08-10,39.0,1,39.0,51.136,39.68,42.426,8,5
2018-08-11,83.133,1,83.133,39.0,40.870000000000005,42.328857142857146,8,6
2018-08-12,46.98,1,46.98,83.133,38.29,48.36642857142857,8,7
2018-08-13,53.6,1,53.6,46.98,52.883,49.60785714285714,8,1
2018-08-14,39.066,1,39.066,53.6,40.0,49.71028571428571,8,2
2018-08-15,62.739,1,62.739,39.066,34.123000000000005,49.57685714285714,8,3
2018-08-16,62.459,1,62.459,62.739,51.136,53.664857142857144,8,4
2018-08-17,42.72,1,42.72,62.459,39.0,55.28242857142857,8,5
2018-08-18,55.77,1,55.77,42.72,83.133,55.813857142857145,8,6
2018-08-19,45.725,1,45.725,55.77,46.98,51.904857142857146,8,7
2018-08-20,65.28,1,65.28,45.725,53.6,51.72557142857143,8,1
2018-08-21,43.69,1,43.69,65.28,39.066,53.39414285714286,8,2
2018-08-22,36.33,1,36.33,43.69,62.739,54.05471428571428,8,3
2018-08-23,82.06700000000001,1,82.06700000000001,36.33,62.459,50.282,8,4
2018-08-24,77.84,1,77.84,82.06700000000001,42.72,53.08314285714285,8,5
2018-08-25,50.38,1,50.38,77.84,55.77,58.10028571428571,8,6
2018-08-26,101.3,1,101.3,50.38,45.725,57.330285714285715,8,7
2018-08-27,37.34,0,37.34,101.3,65.28,65.26957142857142,8,1
2018-08-28,43.08,1,43.08,37.34,43.69,61.27814285714286,8,2
2018-08-29,58.14,1,58.14,43.08,36.33,61.190999999999995,8,3
2018-08-30,59.066,0,59.066,58.14,82.06700000000001,64.30671428571429,8,4
2018-08-31,62.88,0,62.88,59.066,77.84,61.020857142857146,8,5
2018-09-01,33.54,1,33.54,62.88,50.38,58.883714285714284,9,6
2018-09-02,47.053,1,47.053,33.54,101.3,56.478,9,7
2018-09-03,48.42,1,48.42,47.053,37.34,48.72842857142858,9,1
2018-09-04,40.086,1,40.086,48.42,43.08,50.31128571428571,9,2
2018-09-05,55.33,1,55.33,40.086,58.14,49.88357142857143,9,3
2018-09-06,50.116,1,50.116,55.33,59.066,49.482142857142854,9,4
2018-09-07,85.44600000000001,1,85.44600000000001,50.116,62.88,48.20357142857143,9,5
2018-09-08,76.84,1,76.84,85.44600000000001,33.54,51.42728571428571,9,6
2018-09-09,66.944,1,66.944,76.84,47.053,57.613,9,7
2018-09-10,80.806,1,80.806,66.944,48.42,60.454571428571434,9,1
2018-09-11,90.326,0,90.326,80.806,40.086,65.08114285714286,9,2
2018-09-12,67.0,0,67.0,90.326,55.33,72.25828571428572,9,3
2018-09-13,48.516000000000005,1,48.516000000000005,67.0,50.116,73.92542857142857,9,4
2018-09-14,83.02,0,83.02,48.516000000000005,85.44600000000001,73.69685714285716,9,5
2018-09-15,52.11,0,52.11,83.02,76.84,73.35028571428572,9,6
2018-09-16,48.5,1,48.5,52.11,66.944,69.81742857142856,9,7
2018-09-17,69.47999999999999,0,69.47999999999999,48.5,80.806,67.18257142857142,9,1
2018-09-18,43.04,0,43.04,69.47999999999999,90.326,65.56457142857143,9,2
2018-09-19,63.68,1,63.68,43.04,67.0,58.80942857142856,9,3
2018-09-20,51.267,1,51.267,63.68,48.516000000000005,58.33514285714285,9,4
2018-09-21,58.597,1,58.597,51.267,83.02,58.728142857142856,9,5
2018-09-22,75.93299999999999,1,75.93299999999999,58.597,52.11,55.23914285714286,9,6
2018-09-23,84.891,0,84.891,75.93299999999999,48.5,58.642428571428574,9,7
2018-09-24,88.3,0,88.3,84.891,69.47999999999999,63.84114285714286,9,1
2018-09-25,102.886,0,102.886,88.3,43.04,66.52971428571428,9,2
2018-09-26,72.4,0,72.4,102.886,63.68,75.07914285714286,9,3
2018-09-27,55.167,0,55.167,72.4,51.267,76.32485714285714,9,4
2018-09-28,61.98,0,61.98,55.167,58.597,76.88199999999999,9,5
2018-09-29,94.68,0,94.68,61.98,75.93299999999999,77.36528571428572,9,6
2018-09-30,85.02,0,85.02,94.68,84.891,80.04342857142856,9,7
2018-10-01,95.932,0,95.932,85.02,88.3,80.06185714285714,10,1
2018-10-02,45.010000000000005,0,45.010000000000005,95.932,102.886,81.15214285714286,10,2
2018-10-03,70.22999999999999,0,70.22999999999999,45.010000000000005,72.4,72.88414285714286,10,3
2018-10-04,61.36,0,61.36,70.22999999999999,55.167,72.57414285714286,10,4
2018-10-05,54.137,0,54.137,61.36,61.98,73.45885714285714,10,5
2018-10-06,76.91,0,76.91,54.137,94.68,72.33842857142858,10,6
2018-10-07,72.43,0,72.43,76.91,85.02,69.79985714285714,10,7
2018-10-08,64.68,0,64.68,72.43,95.932,68.00128571428571,10,1
2018-10-09,82.67,1,82.67,64.68,45.010000000000005,63.536714285714275,10,2
2018-10-10,97.31,0,97.31,82.67,70.22999999999999,68.91671428571428,10,3
2018-10-11,53.43,0,53.43,97.31,61.36,72.78528571428572,10,4
2018-10-12,50.693,1,50.693,53.43,54.137,71.65242857142857,10,5
2018-10-13,61.347,0,61.347,50.693,76.91,71.16042857142857,10,6
2018-10-14,83.25,0,83.25,61.347,72.43,68.93714285714286,10,7
2018-10-15,80.836,0,80.836,83.25,64.68,70.48285714285714,10,1
2018-10-16,54.622,0,54.622,80.836,82.67,72.79085714285715,10,2
2018-10-17,74.53,0,74.53,54.622,97.31,68.784,10,3
2018-10-18,47.44,1,47.44,74.53,53.43,65.52971428571429,10,4
2018-10-19,33.666,1,33.666,47.44,50.693,64.674,10,5
2018-10-20,87.36,1,87.36,33.666,61.347,62.24157142857143,10,6
2018-10-21,86.66,0,86.66,87.36,83.25,65.95771428571427,10,7
2018-10-22,69.07,0,69.07,86.66,80.836,66.44485714285715,10,1
2018-10-23,73.59,0,73.59,69.07,54.622,64.764,10,2
2018-10-24,66.809,0,66.809,73.59,74.53,67.4737142857143,10,3
2018-10-25,113.959,0,113.959,66.809,47.44,66.37071428571429,10,4
2018-10-26,87.973,0,87.973,113.959,33.666,75.87342857142858,10,5
2018-10-27,85.941,0,85.941,87.973,87.36,83.63157142857142,10,6
2018-10-28,94.01,0,94.01,85.941,86.66,83.42885714285714,10,7
2018-10-29,61.17,0,61.17,94.01,69.07,84.47885714285714,10,1
2018-10-30,53.53,0,53.53,61.17,73.59,83.35028571428572,10,2
2018-10-31,54.78,0,54.78,53.53,66.809,80.48457142857144,10,3
2018-11-01,52.18,0,52.18,54.78,113.959,78.76614285714287,11,4
2018-11-02,52.085,0,52.085,52.18,87.973,69.94057142857143,11,5
2018-11-03,61.6,0,61.6,52.085,85.941,64.81371428571428,11,6
2018-11-04,91.886,0,91.886,61.6,94.01,61.33642857142858,11,7
2018-11-05,72.97,0,72.97,91.886,61.17,61.033,11,1
2018-11-06,81.76,0,81.76,72.97,53.53,62.718714285714285,11,2
2018-11-07,76.763,0,76.763,81.76,54.78,66.75157142857142,11,3
2018-11-08,71.57300000000001,0,71.57300000000001,76.763,52.18,69.89200000000001,11,4
2018-11-09,83.67,0,83.67,71.57300000000001,52.085,72.66242857142858,11,5
2018-11-10,64.447,0,64.447,83.67,61.6,77.17457142857143,11,6
2018-11-11,75.896,0,75.896,64.447,91.886,77.58128571428571,11,7
2018-11-12,88.67,0,88.67,75.896,72.97,75.29700000000001,11,1
2018-11-13,86.38,0,86.38,88.67,81.76,77.53985714285714,11,2
2018-11-14,50.73,0,50.73,86.38,76.763,78.19985714285714,11,3
2018-11-15,91.683,0,91.683,50.73,71.57300000000001,74.48085714285715,11,4
2018-11-16,48.89,0,48.89,91.683,83.67,77.35371428571429,11,5
2018-11-17,70.34,0,70.34,48.89,64.447,72.38514285714287,11,6
2018-11-18,66.25999999999999,0,66.25999999999999,70.34,75.896,73.227,11,7
2018-11-19,69.65,0,69.65,66.25999999999999,88.67,71.85042857142857,11,1
2018-11-20,62.633,0,62.633,69.65,86.38,69.13328571428572,11,2
2018-11-21,45.59,1,45.59,62.633,50.73,65.74085714285714,11,3
2018-11-22,66.466,0,66.466,45.59,91.683,65.00657142857143,11,4
2018-11-23,84.072,1,84.072,66.466,48.89,61.404142857142865,11,5
2018-11-24,63.94,0,63.94,84.072,70.34,66.43014285714285,11,6
2018-11-25,43.173,1,43.173,63.94,66.25999999999999,65.51585714285714,11,7
2018-11-26,80.97,1,80.97,43.173,69.65,62.21771428571429,11,1
2018-11-27,65.17,0,65.17,80.97,62.633,63.83485714285714,11,2
2018-11-28,63.07,1,63.07,65.17,45.59,64.19728571428571,11,3
2018-11-29,43.25,1,43.25,63.07,66.466,66.69442857142857,11,4
